SUBS,SCANS,CONDITION,TRIAL_INFO,ALT_DELAY,ALT_UNTIL,ALT_PERCEPT,TIME
S03,scan7,Rival,Trial 2,1.96577050993801,1.49933720626541,1,80.3963500389028
S03,scan7,Rival,Trial 2,0.299874984111739,1.96577050993801,3,82.3621205488408
S03,scan7,Rival,Trial 2,2.3489046792256,0.299874984111739,2,82.6619955329525
S03,scan7,Rival,Trial 2,1.09963752376461,2.3489046792256,3,85.0109002121781
S03,scan7,Rival,Trial 2,2.23220548980316,1.09963752376461,1,86.1105377359427
S03,scan7,Rival,Trial 2,0.782983591490847,2.23220548980316,3,88.3427432257459
S03,scan7,Rival,Trial 2,1.11618180522782,0.782983591490847,2,89.1257268172367
S03,scan7,Rival,Trial 2,2.11573035120455,1.11618180522782,3,90.2419086224645
S03,scan7,Rival,Trial 2,4.33144659446953,2.11573035120455,2,92.3576389736691
S03,scan7,Rival,Trial 2,0.766234814760537,4.33144659446953,3,96.6890855681386
S03,scan7,Rival,Trial 2,2.73214947709857,0.766234814760537,1,97.4553203828992
S03,scan7,Rival,Trial 2,1.31606167822974,2.73214947709857,3,100.187469859998
S03,scan7,Rival,Trial 2,6.23054214990952,1.31606167822974,2,101.503531538227
S03,scan7,Rival,Trial 2,NaN,6.23054214990952,3,107.734073688137
S03,scan7,Rival,Trial 3,0.0836623090362991,NaN,1,120.814580439694
S03,scan7,Rival,Trial 3,0.116263379843076,0.0836623090362991,3,120.89824274873
S03,scan7,Rival,Trial 3,0.699687250753414,0.116263379843076,2,121.014506128573
S03,scan7,Rival,Trial 3,1.09951572057435,0.699687250753414,3,121.714193379327
S03,scan7,Rival,Trial 3,1.23276310257279,1.09951572057435,2,122.813709099901
S03,scan7,Rival,Trial 3,1.38270646129604,1.23276310257279,3,124.046472202474
S03,scan7,Rival,Trial 3,1.58262795969858,1.38270646129604,2,125.42917866377
S03,scan7,Rival,Trial 3,0.483156937543754,1.58262795969858,3,127.011806623468
S03,scan7,Rival,Trial 3,3.28189979452691,0.483156937543754,1,127.494963561012
S03,scan7,Rival,Trial 3,0.682958588311521,3.28189979452691,3,130.776863355539
S03,scan7,Rival,Trial 3,1.54930277451604,0.682958588311521,2,131.459821943851
S03,scan7,Rival,Trial 3,1.53263976287417,1.54930277451604,3,133.009124718367
S03,scan7,Rival,Trial 3,0.799642971383946,1.53263976287417,2,134.541764481241
S03,scan7,Rival,Trial 3,0.550349276234556,0.799642971383946,3,135.341407452625
S03,scan7,Rival,Trial 3,2.66487360823703,0.550349276234556,1,135.891756728859
S03,scan7,Rival,Trial 3,0.216757157684697,2.66487360823703,3,138.556630337096
S03,scan7,Rival,Trial 3,4.59774524415661,0.216757157684697,2,138.773387494781
S03,scan7,Rival,Trial 3,0.516426249705546,4.59774524415661,3,143.371132738938
S03,scan7,Rival,Trial 3,0.533308562959064,0.516426249705546,2,143.887558988643
S03,scan7,Rival,Trial 3,1.24926184752621,0.533308562959064,3,144.420867551602
S03,scan7,Rival,Trial 3,2.04904785384679,1.24926184752621,1,145.670129399129
S03,scan7,Rival,Trial 3,3.11527051622579,2.04904785384679,3,147.719177252975
S03,scan7,Rival,Trial 3,4.13148123574319,3.11527051622579,2,150.834447769201
S03,scan7,Rival,Trial 3,0.516452510026284,4.13148123574319,3,154.965929004944
S03,scan7,Rival,Trial 3,0.683031781971295,0.516452510026284,2,155.482381514971
S03,scan7,Rival,Trial 3,0.416431697325606,0.683031781971295,3,156.165413296942
S03,scan7,Rival,Trial 3,2.51554932260842,0.416431697325606,1,156.581844994267
S03,scan7,Rival,Trial 3,0.549766241239922,2.51554932260842,3,159.097394316876
S03,scan7,Rival,Trial 3,NaN,0.549766241239922,2,159.647160558116
S03,scan7,Rival,Trial 4,0.0499538349140494,NaN,1,174.705834596296
S03,scan7,Rival,Trial 4,0.166613913221227,0.0499538349140494,3,174.755788431211
S03,scan7,Rival,Trial 4,5.38096517853592,0.166613913221227,2,174.922402344432
S03,scan7,Rival,Trial 4,0.666328541756229,5.38096517853592,3,180.303367522968
S03,scan7,Rival,Trial 4,4.21503235746422,0.666328541756229,1,180.969696064724
S03,scan7,Rival,Trial 4,0.166322256040075,4.21503235746422,3,185.184728422188
S03,scan7,Rival,Trial 4,5.08106365473941,0.166322256040075,2,185.351050678228
S03,scan7,Rival,Trial 4,4.48135726747387,5.08106365473941,3,190.432114332968
S03,scan7,Rival,Trial 4,1.4493037522916,4.48135726747387,2,194.913471600441
S03,scan7,Rival,Trial 4,0.349846419028836,1.4493037522916,3,196.362775352733
S03,scan7,Rival,Trial 4,3.21527289082769,0.349846419028836,1,196.712621771762
S03,scan7,Rival,Trial 4,0.266550916387132,3.21527289082769,3,199.92789466259
S03,scan7,Rival,Trial 4,5.19769551716854,0.266550916387132,2,200.194445578977
S03,scan7,Rival,Trial 4,0.916189348086846,5.19769551716854,3,205.392141096145
S03,scan7,Rival,Trial 4,0.882961940693349,0.916189348086846,1,206.308330444232
S03,scan7,Rival,Trial 4,2.04907355543764,0.882961940693349,3,207.191292384925
S03,scan7,Rival,Trial 4,3.03219096281828,2.04907355543764,2,209.240365940363
S03,scan7,Rival,Trial 4,0.716136827446462,3.03219096281828,3,212.272556903181
S03,scan7,Rival,Trial 4,NaN,0.716136827446462,1,212.988693730628
S03,scan7,Rival,Trial 5,5.99727954251284,NaN,2,228.568030920131
S03,scan7,Rival,Trial 5,1.53266546446503,5.99727954251284,3,234.565310462643
S03,scan7,Rival,Trial 5,2.78207090565957,1.53266546446503,1,236.097975927108
S03,scan7,Rival,Trial 5,0.183243680412488,2.78207090565957,3,238.880046832768
S03,scan7,Rival,Trial 5,5.24766639335394,0.183243680412488,2,239.063290513181
S03,scan7,Rival,Trial 5,0.916321208422232,5.24766639335394,3,244.310956906534
S03,scan7,Rival,Trial 5,0.299854590457471,0.916321208422232,1,245.227278114957
S03,scan7,Rival,Trial 5,1.39930577768973,0.299854590457471,3,245.527132705414
S03,scan7,Rival,Trial 5,0.366473113203028,1.39930577768973,1,246.926438483104
S03,scan7,Rival,Trial 5,0.88294601688176,0.366473113203028,3,247.292911596307
S03,scan7,Rival,Trial 5,1.29943414595982,0.88294601688176,1,248.175857613189
S03,scan7,Rival,Trial 5,0.316548052895087,1.29943414595982,3,249.475291759148
S03,scan7,Rival,Trial 5,5.13101274044675,0.316548052895087,2,249.791839812044
S03,scan7,Rival,Trial 5,1.1161535893516,5.13101274044675,3,254.92285255249
S03,scan7,Rival,Trial 5,1.88250266444629,1.1161535893516,2,256.039006141842
S03,scan7,Rival,Trial 5,1.09959059042376,1.88250266444629,3,257.921508806288
S03,scan7,Rival,Trial 5,3.3317505437135,1.09959059042376,1,259.021099396712
S03,scan7,Rival,Trial 5,0.366606370364025,3.3317505437135,3,262.352849940425
S03,scan7,Rival,Trial 5,2.81541341147931,0.366606370364025,2,262.719456310789
S03,scan7,Rival,Trial 5,0.999593523758449,2.81541341147931,3,265.534869722269
S03,scan7,Rival,Trial 5,2.34880857762619,0.999593523758449,1,266.534463246027
S03,scan7,Rival,Trial 5,0.366469202092048,2.34880857762619,3,268.883271823653
S03,scan7,Rival,Trial 5,NaN,0.366469202092048,2,269.249741025745
S03,scan8,Relay Smooth,Trial 1,0.0332994835935096,NaN,1,12.7627542439053
S03,scan8,Relay Smooth,Trial 1,0.199924012687916,0.0332994835935096,3,12.7960537274988
S03,scan8,Relay Smooth,Trial 1,0.48308597880532,0.199924012687916,2,12.9959777401867
S03,scan8,Relay Smooth,Trial 1,0.299855149187351,0.48308597880532,3,13.4790637189921
S03,scan8,Relay Smooth,Trial 1,3.69836669185679,0.299855149187351,1,13.7789188681794
S03,scan8,Relay Smooth,Trial 1,0.33316105817903,3.69836669185679,3,17.4772855600362
S03,scan8,Relay Smooth,Trial 1,3.64837234899824,0.33316105817903,2,17.8104466182152
S03,scan8,Relay Smooth,Trial 1,0.283221750250959,3.64837234899824,3,21.4588189672135
S03,scan8,Relay Smooth,Trial 1,5.94732431077136,0.283221750250959,1,21.7420407174644
S03,scan8,Relay Smooth,Trial 1,0.150045047625099,5.94732431077136,3,27.6893650282358
S03,scan8,Relay Smooth,Trial 1,2.91528057336836,0.150045047625099,2,27.8394100758609
S03,scan8,Relay Smooth,Trial 1,0.399784888861177,2.91528057336836,3,30.7546906492293
S03,scan8,Relay Smooth,Trial 1,2.71543617973839,0.399784888861177,1,31.1544755380904
S03,scan8,Relay Smooth,Trial 1,0.216663011640776,2.71543617973839,3,33.8699117178288
S03,scan8,Relay Smooth,Trial 1,3.88149946431622,0.216663011640776,2,34.0865747294696
S03,scan8,Relay Smooth,Trial 1,0.29986297141113,3.88149946431622,3,37.9680741937858
S03,scan8,Relay Smooth,Trial 1,8.02975238473118,0.29986297141113,1,38.267937165197
S03,scan8,Relay Smooth,Trial 1,0.216566910039546,8.02975238473118,3,46.2976895499281
S03,scan8,Relay Smooth,Trial 1,3.84826926327332,0.216566910039546,2,46.5142564599677
S03,scan8,Relay Smooth,Trial 1,0.283228175647309,3.84826926327332,3,50.362525723241
S03,scan8,Relay Smooth,Trial 1,NaN,0.283228175647309,1,50.6457538988883
S03,scan8,Relay Smooth,Trial 2,0.235641680716071,NaN,1,67.1459114217028
S03,scan8,Relay Smooth,Trial 2,0.114190211326786,0.235641680716071,3,67.3815531024189
S03,scan8,Relay Smooth,Trial 2,0.316482681457273,0.114190211326786,2,67.4957433137457
S03,scan8,Relay Smooth,Trial 2,0.0166920656120055,0.316482681457273,3,67.812225995203
S03,scan8,Relay Smooth,Trial 2,3.63460272185512,0.0166920656120055,1,67.828918060815
S03,scan8,Relay Smooth,Trial 2,0.147058634545829,3.63460272185512,3,71.4635207826701
S03,scan8,Relay Smooth,Trial 2,1.58261622636383,0.147058634545829,2,71.6105794172159
S03,scan8,Relay Smooth,Trial 2,0.116686059262065,1.58261622636383,3,73.1931956435797
S03,scan8,Relay Smooth,Trial 2,7.49703300279907,0.116686059262065,1,73.3098817028418
S03,scan8,Relay Smooth,Trial 2,0.166097367122347,7.49703300279907,3,80.8069147056409
S03,scan8,Relay Smooth,Trial 2,3.69836557439521,0.166097367122347,2,80.9730120727632
S03,scan8,Relay Smooth,Trial 2,0.249846838076337,3.69836557439521,3,84.6713776471584
S03,scan8,Relay Smooth,Trial 2,9.44577648835366,0.249846838076337,1,84.9212244852348
S03,scan8,Relay Smooth,Trial 2,0.183257369300918,9.44577648835366,3,94.3670009735884
S03,scan8,Relay Smooth,Trial 2,5.74741342824382,0.183257369300918,2,94.5502583428894
S03,scan8,Relay Smooth,Trial 2,0.166641291001724,5.74741342824382,3,100.297671771133
S03,scan8,Relay Smooth,Trial 2,3.26519711304172,0.166641291001724,1,100.464313062135
S03,scan8,Relay Smooth,Trial 2,0.133242632791735,3.26519711304172,3,103.729510175177
S03,scan8,Relay Smooth,Trial 2,NaN,0.133242632791735,2,103.862752807968
S03,scan8,Relay Smooth,Trial 3,0.333233134379043,NaN,1,120.741743165682
S03,scan8,Relay Smooth,Trial 3,0.116604484648633,0.333233134379043,3,121.074976300061
S03,scan8,Relay Smooth,Trial 3,0.0500220000030822,0.116604484648633,1,121.19158078471
S03,scan8,Relay Smooth,Trial 3,0.133175864530131,0.0500220000030822,3,121.241602784713
S03,scan8,Relay Smooth,Trial 3,2.96534447813792,0.133175864530131,2,121.374778649243
S03,scan8,Relay Smooth,Trial 3,0.199914514276315,2.96534447813792,3,124.340123127381
S03,scan8,Relay Smooth,Trial 3,1.14946480627987,0.199914514276315,1,124.540037641657
S03,scan8,Relay Smooth,Trial 3,0.116654211638888,1.14946480627987,3,125.689502447937
S03,scan8,Relay Smooth,Trial 3,3.81496586856701,0.116654211638888,2,125.806156659576
S03,scan8,Relay Smooth,Trial 3,0.166596033854148,3.81496586856701,3,129.621122528143
S03,scan8,Relay Smooth,Trial 3,2.34888260938169,0.166596033854148,1,129.787718561997
S03,scan8,Relay Smooth,Trial 3,0.100099873028739,2.34888260938169,3,132.136601171379
S03,scan8,Relay Smooth,Trial 3,3.94812664738129,0.100099873028739,2,132.236701044408
S03,scan8,Relay Smooth,Trial 3,0.299850399980642,3.94812664738129,3,136.184827691789
S03,scan8,Relay Smooth,Trial 3,2.01577826232096,0.299850399980642,1,136.48467809177
S03,scan8,Relay Smooth,Trial 3,0.0832491280325485,2.01577826232096,3,138.500456354091
S03,scan8,Relay Smooth,Trial 3,4.43138499446104,0.0832491280325485,2,138.583705482123
S03,scan8,Relay Smooth,Trial 3,0.28321951532962,4.43138499446104,3,143.015090476584
S03,scan8,Relay Smooth,Trial 3,2.8987100315826,0.28321951532962,1,143.298309991914
S03,scan8,Relay Smooth,Trial 3,0.166558319562682,2.8987100315826,3,146.197020023496
S03,scan8,Relay Smooth,Trial 3,3.89828567597215,0.166558319562682,2,146.363578343059
S03,scan8,Relay Smooth,Trial 3,0.18322887406066,3.89828567597215,3,150.261864019031
S03,scan8,Relay Smooth,Trial 3,2.6821322263022,0.18322887406066,1,150.445092893092
S03,scan8,Relay Smooth,Trial 3,0.299840342837342,2.6821322263022,3,153.127225119394
S03,scan8,Relay Smooth,Trial 3,4.73135580080634,0.299840342837342,2,153.427065462231
S03,scan8,Relay Smooth,Trial 3,0.383058740706474,4.73135580080634,3,158.158421263038
S03,scan8,Relay Smooth,Trial 3,NaN,0.383058740706474,1,158.541480003744
S03,scan8,Relay Smooth,Trial 4,0.316396357637132,NaN,1,174.833065487374
S03,scan8,Relay Smooth,Trial 4,0.0666933925949706,0.316396357637132,3,175.149461845012
S03,scan8,Relay Smooth,Trial 4,1.76591941154584,0.0666933925949706,2,175.216155237607
S03,scan8,Relay Smooth,Trial 4,0.283139616905828,1.76591941154584,3,176.982074649152
S03,scan8,Relay Smooth,Trial 4,2.0491872570401,0.283139616905828,1,177.265214266058
S03,scan8,Relay Smooth,Trial 4,0.166551056070602,2.0491872570401,3,179.314401523098
S03,scan8,Relay Smooth,Trial 4,2.08232554696224,0.166551056070602,2,179.480952579169
S03,scan8,Relay Smooth,Trial 4,0.149973530154966,2.08232554696224,3,181.563278126131
S03,scan8,Relay Smooth,Trial 4,1.73265736287794,0.149973530154966,1,181.713251656286
S03,scan8,Relay Smooth,Trial 4,0.249836222201338,1.73265736287794,3,183.445909019164
S03,scan8,Relay Smooth,Trial 4,4.04810276166245,0.249836222201338,2,183.695745241365
S03,scan8,Relay Smooth,Trial 4,0.283228455013159,4.04810276166245,3,187.743848003028
S03,scan8,Relay Smooth,Trial 4,1.19950384755612,0.283228455013159,1,188.027076458041
S03,scan8,Relay Smooth,Trial 4,0.199851098393992,1.19950384755612,3,189.226580305597
S03,scan8,Relay Smooth,Trial 4,4.39807964420106,0.199851098393992,2,189.426431403991
S03,scan8,Relay Smooth,Trial 4,0.349816526961149,4.39807964420106,3,193.824511048192
S03,scan8,Relay Smooth,Trial 4,3.58171471513742,0.349816526961149,1,194.174327575153
S03,scan8,Relay Smooth,Trial 4,0.183212670885041,3.58171471513742,3,197.756042290291
S03,scan8,Relay Smooth,Trial 4,6.43059467055173,0.183212670885041,2,197.939254961176
S03,scan8,Relay Smooth,Trial 4,0.316449157644456,6.43059467055173,3,204.369849631728
S03,scan8,Relay Smooth,Trial 4,4.18150463257189,0.316449157644456,1,204.686298789372
S03,scan8,Relay Smooth,Trial 4,0.0665380655918852,4.18150463257189,3,208.867803421944
S03,scan8,Relay Smooth,Trial 4,5.56418874465817,0.0665380655918852,2,208.934341487536
S03,scan8,Relay Smooth,Trial 4,0.133261350256362,5.56418874465817,3,214.498530232194
S03,scan8,Relay Smooth,Trial 4,NaN,0.133261350256362,1,214.63179158245
S03,scan8,Relay Smooth,Trial 5,0.416470529075013,NaN,1,228.878459396376
S03,scan8,Relay Smooth,Trial 5,0.0499543936457485,0.416470529075013,3,229.294929925451
S03,scan8,Relay Smooth,Trial 5,6.76366186205087,0.0499543936457485,2,229.344884319097
S03,scan8,Relay Smooth,Trial 5,0.266623551318844,6.76366186205087,3,236.108546181148
S03,scan8,Relay Smooth,Trial 5,2.29884468556702,0.266623551318844,1,236.375169732466
S03,scan8,Relay Smooth,Trial 5,0.166630116396846,2.29884468556702,3,238.674014418033
S03,scan8,Relay Smooth,Trial 5,5.68074992771471,0.166630116396846,2,238.84064453443
S03,scan8,Relay Smooth,Trial 5,0.216605462426742,5.68074992771471,3,244.521394462145
S03,scan8,Relay Smooth,Trial 5,3.11523671304531,0.216605462426742,1,244.737999924572
S03,scan8,Relay Smooth,Trial 5,0.0833170137539128,3.11523671304531,3,247.853236637617
S03,scan8,Relay Smooth,Trial 5,3.39858473632921,0.0833170137539128,2,247.936553651371
S03,scan8,Relay Smooth,Trial 5,0.116626275126691,3.39858473632921,3,251.3351383877
S03,scan8,Relay Smooth,Trial 5,0.916366744935658,0.116626275126691,1,251.451764662827
S03,scan8,Relay Smooth,Trial 5,0.0664324655790551,0.916366744935658,3,252.368131407763
S03,scan8,Relay Smooth,Trial 5,6.03060333086978,0.0664324655790551,2,252.434563873342
S03,scan8,Relay Smooth,Trial 5,0.316543303688377,6.03060333086978,3,258.465167204211
S03,scan8,Relay Smooth,Trial 5,3.68167155322772,0.316543303688377,1,258.7817105079
S03,scan8,Relay Smooth,Trial 5,0.100042603180555,3.68167155322772,3,262.463382061127
S03,scan8,Relay Smooth,Trial 5,5.38083080391516,0.100042603180555,2,262.563424664308
S03,scan8,Relay Smooth,Trial 5,0.199910603163516,5.38083080391516,3,267.944255468223
S03,scan8,Relay Smooth,Trial 5,NaN,0.199910603163516,1,268.144166071387
S03,scan9,Rival,Trial 1,1.68249847396874,NaN,3,12.4517879115931
S03,scan9,Rival,Trial 1,2.36561881468151,1.68249847396874,2,14.1342863855618
S03,scan9,Rival,Trial 1,0.88295020735859,2.36561881468151,3,16.4999052002433
S03,scan9,Rival,Trial 1,3.74831912994523,0.88295020735859,2,17.3828554076019
S03,scan9,Rival,Trial 1,1.78252375651027,3.74831912994523,3,21.1311745375472
S03,scan9,Rival,Trial 1,1.11623097349002,1.78252375651027,2,22.9136982940574
S03,scan9,Rival,Trial 1,1.58257292477174,1.11623097349002,3,24.0299292675475
S03,scan9,Rival,Trial 1,2.68211993423756,1.58257292477174,1,25.6125021923192
S03,scan9,Rival,Trial 1,0.283209458184501,2.68211993423756,3,28.2946221265568
S03,scan9,Rival,Trial 1,6.9303363975032,0.283209458184501,2,28.5778315847413
S03,scan9,Rival,Trial 1,0.832827356549387,6.9303363975032,3,35.5081679822445
S03,scan9,Rival,Trial 1,5.09773812034837,0.832827356549387,1,36.3409953387938
S03,scan9,Rival,Trial 1,0.333263026444911,5.09773812034837,3,41.4387334591422
S03,scan9,Rival,Trial 1,3.64828490772015,0.333263026444911,2,41.7719964855871
S03,scan9,Rival,Trial 1,1.03288043591965,3.64828490772015,3,45.4202813933073
S03,scan9,Rival,Trial 1,2.64880732048368,1.03288043591965,1,46.4531618292269
S03,scan9,Rival,Trial 1,0.366707500534176,2.64880732048368,3,49.1019691497106
S03,scan9,Rival,Trial 1,2.89846670456791,0.366707500534176,2,49.4686766502448
S03,scan9,Rival,Trial 1,1.19946417770916,2.89846670456791,3,52.3671433548127
S03,scan9,Rival,Trial 1,NaN,1.19946417770916,2,53.5666075325219
S03,scan9,Rival,Trial 2,0.216568027501125,NaN,3,66.9024417349129
S03,scan9,Rival,Trial 2,6.86357930966005,0.216568027501125,2,67.119009762414
S03,scan9,Rival,Trial 2,1.11616671951379,6.86357930966005,3,73.982589072074
S03,scan9,Rival,Trial 2,3.83161519131681,1.11616671951379,2,75.0987557915878
S03,scan9,Rival,Trial 2,0.499783631717946,3.83161519131681,3,78.9303709829046
S03,scan9,Rival,Trial 2,5.04776221558859,0.499783631717946,1,79.4301546146226
S03,scan9,Rival,Trial 2,0.233208689931416,5.04776221558859,3,84.4779168302112
S03,scan9,Rival,Trial 2,5.18103334362422,0.233208689931416,2,84.7111255201426
S03,scan9,Rival,Trial 2,0.633089680392004,5.18103334362422,3,89.8921588637668
S03,scan9,Rival,Trial 2,2.38221030885143,0.633089680392004,2,90.5252485441588
S03,scan9,Rival,Trial 2,0.716337132233093,2.38221030885143,3,92.9074588530103
S03,scan9,Rival,Trial 2,4.74784588544208,0.716337132233093,1,93.6237959852433
S03,scan9,Rival,Trial 2,0.316542186226798,4.74784588544208,3,98.3716418706854
S03,scan9,Rival,Trial 2,7.1967610408592,0.316542186226798,2,98.6881840569122
S03,scan9,Rival,Trial 2,1.26609080204253,7.1967610408592,3,105.884945097771
S03,scan9,Rival,Trial 2,NaN,1.26609080204253,1,107.151035899814
S03,scan9,Rival,Trial 3,1.11629299254491,NaN,2,120.547996278856
S03,scan9,Rival,Trial 3,1.03272091844156,1.11629299254491,3,121.664289271401
S03,scan9,Rival,Trial 3,3.24855281886266,1.03272091844156,1,122.697010189843
S03,scan9,Rival,Trial 3,0.366485405269486,3.24855281886266,3,125.945563008705
S03,scan9,Rival,Trial 3,4.16480558283183,0.366485405269486,2,126.312048413975
S03,scan9,Rival,Trial 3,0.466497557650655,4.16480558283183,3,130.476853996807
S03,scan9,Rival,Trial 3,2.09906873639011,0.466497557650655,1,130.943351554457
S03,scan9,Rival,Trial 3,0.74966678725832,2.09906873639011,3,133.042420290847
S03,scan9,Rival,Trial 3,2.2323370707727,0.74966678725832,2,133.792087078106
S03,scan9,Rival,Trial 3,0.533034785148629,2.2323370707727,3,136.024424148878
S03,scan9,Rival,Trial 3,2.23234405490075,0.533034785148629,1,136.557458934027
S03,scan9,Rival,Trial 3,0.333435953451044,2.23234405490075,3,138.789802988928
S03,scan9,Rival,Trial 3,1.73232855013703,0.333435953451044,2,139.123238942379
S03,scan9,Rival,Trial 3,0.949558114229148,1.73232855013703,3,140.855567492516
S03,scan9,Rival,Trial 3,0.949574876136467,0.949558114229148,2,141.805125606745
S03,scan9,Rival,Trial 3,0.966232021110045,0.949574876136467,3,142.754700482882
S03,scan9,Rival,Trial 3,3.03197417548836,0.966232021110045,1,143.720932503992
S03,scan9,Rival,Trial 3,0.433135216906521,3.03197417548836,3,146.75290667948
S03,scan9,Rival,Trial 3,0.799615034871749,0.433135216906521,2,147.186041896386
S03,scan9,Rival,Trial 3,1.11617482110159,0.799615034871749,3,147.985656931258
S03,scan9,Rival,Trial 3,1.48267363589548,1.11617482110159,2,149.10183175236
S03,scan9,Rival,Trial 3,0.866279652860612,1.48267363589548,3,150.584505388255
S03,scan9,Rival,Trial 3,2.7321343913809,0.866279652860612,1,151.450785041116
S03,scan9,Rival,Trial 3,0.399917307926444,2.7321343913809,3,154.182919432497
S03,scan9,Rival,Trial 3,3.06517895430807,0.399917307926444,2,154.582836740423
S03,scan9,Rival,Trial 3,1.38269444859725,3.06517895430807,3,157.648015694731
S03,scan9,Rival,Trial 3,1.73266295017856,1.38269444859725,2,159.030710143329
S03,scan9,Rival,Trial 3,NaN,1.73266295017856,3,160.763373093507
S03,scan9,Rival,Trial 4,0.0167194433925033,NaN,1,174.755753510572
S03,scan9,Rival,Trial 4,0.149912907925682,0.0167194433925033,3,174.772472953965
S03,scan9,Rival,Trial 4,2.46587457344322,0.149912907925682,2,174.92238586189
S03,scan9,Rival,Trial 4,1.6156067321408,2.46587457344322,3,177.388260435334
S03,scan9,Rival,Trial 4,1.69929222848259,1.6156067321408,2,179.003867167474
S03,scan9,Rival,Trial 4,0.499709320596594,1.69929222848259,3,180.703159395957
S03,scan9,Rival,Trial 4,1.53264562954246,0.499709320596594,1,181.202868716553
S03,scan9,Rival,Trial 4,0.782969902600598,1.53264562954246,3,182.735514346096
S03,scan9,Rival,Trial 4,2.44891459668725,0.782969902600598,2,183.518484248697
S03,scan9,Rival,Trial 4,2.58219047392959,2.44891459668725,3,185.967398845384
S03,scan9,Rival,Trial 4,2.6489249331953,2.58219047392959,2,188.549589319313
S03,scan9,Rival,Trial 4,0.566370027476296,2.6489249331953,3,191.198514252509
S03,scan9,Rival,Trial 4,2.63228091838391,0.566370027476296,1,191.764884279985
S03,scan9,Rival,Trial 4,0.499561536453257,2.63228091838391,3,194.397165198369
S03,scan9,Rival,Trial 4,4.56461896693509,0.499561536453257,2,194.896726734822
S03,scan9,Rival,Trial 4,0.433179077230307,4.56461896693509,3,199.461345701757
S03,scan9,Rival,Trial 4,2.24897046970909,0.433179077230307,1,199.894524778988
S03,scan9,Rival,Trial 4,0.149914863481172,2.24897046970909,3,202.143495248697
S03,scan9,Rival,Trial 4,2.16582023693081,0.149914863481172,2,202.293410112178
S03,scan9,Rival,Trial 4,0.58297995974317,2.16582023693081,3,204.459230349109
S03,scan9,Rival,Trial 4,4.59790001243164,0.58297995974317,1,205.042210308852
S03,scan9,Rival,Trial 4,0.549748641238693,4.59790001243164,3,209.640110321283
S03,scan9,Rival,Trial 4,NaN,0.549748641238693,2,210.189858962522
S03,scan9,Rival,Trial 5,0.0332871915288706,NaN,1,228.780394731732
S03,scan9,Rival,Trial 5,0.14993833015069,0.0332871915288706,3,228.813681923261
S03,scan9,Rival,Trial 5,2.5488831681123,0.14993833015069,2,228.963620253412
S03,scan9,Rival,Trial 5,0.716341043344073,2.5488831681123,3,231.512503421524
S03,scan9,Rival,Trial 5,1.83251837873286,0.716341043344073,1,232.228844464868
S03,scan9,Rival,Trial 5,0.882915286718344,1.83251837873286,3,234.061362843601
S03,scan9,Rival,Trial 5,2.38226701997155,0.882915286718344,1,234.944278130319
S03,scan9,Rival,Trial 5,0.216594287821863,2.38226701997155,3,237.326545150291
S03,scan9,Rival,Trial 5,3.2318923215098,0.216594287821863,2,237.543139438113
S03,scan9,Rival,Trial 5,2.43221917869414,3.2318923215098,3,240.775031759623
S03,scan9,Rival,Trial 5,3.36517015430763,2.43221917869414,1,243.207250938317
S03,scan9,Rival,Trial 5,0.316549729084727,3.36517015430763,3,246.572421092624
S03,scan9,Rival,Trial 5,3.14855239981625,0.316549729084727,2,246.888970821709
S03,scan9,Rival,Trial 5,1.61604729092687,3.14855239981625,3,250.037523221525
S03,scan9,Rival,Trial 5,0.666250040159866,1.61604729092687,2,251.653570512452
S03,scan9,Rival,Trial 5,0.733041210543888,0.666250040159866,3,252.319820552612
S03,scan9,Rival,Trial 5,5.06435873833107,0.733041210543888,1,253.052861763156
S03,scan9,Rival,Trial 5,0.416505729081109,5.06435873833107,3,258.117220501487
S03,scan9,Rival,Trial 5,2.28229174378248,0.416505729081109,2,258.533726230568
S03,scan9,Rival,Trial 5,0.53313479785902,2.28229174378248,3,260.816017974351
S03,scan9,Rival,Trial 5,1.83251251206457,0.53313479785902,1,261.34915277221
S03,scan9,Rival,Trial 5,0.550014876193018,1.83251251206457,3,263.181665284274
S03,scan9,Rival,Trial 5,4.33108565473958,0.550014876193018,2,263.731680160467
S03,scan9,Rival,Trial 5,1.11616420522842,4.33108565473958,3,268.062765815207
S03,scan9,Rival,Trial 5,NaN,1.11616420522842,1,269.178930020435
S03,scan10,Relay Inst.,Trial 1,0.749609238044286,NaN,1,12.7562528086676
S03,scan10,Relay Inst.,Trial 1,0.166590725917558,0.749609238044286,3,13.5058620467119
S03,scan10,Relay Inst.,Trial 1,4.09821108548749,0.166590725917558,2,13.6724527726294
S03,scan10,Relay Inst.,Trial 1,0.0333668105849938,4.09821108548749,3,17.7706638581169
S03,scan10,Relay Inst.,Trial 1,3.63159954687035,0.0333668105849938,1,17.8040306687019
S03,scan10,Relay Inst.,Trial 1,0.0666190814754373,3.63159954687035,3,21.4356302155723
S03,scan10,Relay Inst.,Trial 1,6.26391259224329,0.0666190814754373,2,21.5022492970477
S03,scan10,Relay Inst.,Trial 1,0.0999132571305381,6.26391259224329,3,27.766161889291
S03,scan10,Relay Inst.,Trial 1,3.09863739665343,0.0999132571305381,1,27.8660751464215
S03,scan10,Relay Inst.,Trial 1,0.0832901947032951,3.09863739665343,3,30.964712543075
