subject,scan,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
S01,scan5,2,129,0.13489924536744186,0.08225556657961698,0.14785446,0.13453768732380952,0.110594042916,0,0.34686755,0.34686755,0.04557172912050518,-1.2020635134095428,0.007242198814535147
S01,scan5,3,129,0.11839979522015505,0.0674908275386342,0.10325908,0.11088649222857143,0.044728827750600005,1.7763568e-15,0.31596684,0.31596683999999825,1.0631538769156283,0.938275874942097,0.005942236027505685
S01,scan5,4,129,0.004653072653015504,0.0033943974494061013,0.0055305804,0.004604625563523809,0.00462741817608,0,0.01150413,0.01150413,-0.018990231282591825,-1.5122870678103175,2.9886003107589877e-4
S01,scan5,5,129,0.0011297992644728682,8.791750400668976e-4,0.0012150701,0.0010614645632380953,6.09153297102e-4,0,0.0077123547,0.0077123547,3.334230171217951,22.424205059001185,7.740704608457665e-5
S01,scan5,6,129,0.001087460552751938,0.001711364738119066,4.2591206e-4,7.93253419047619e-4,3.8160000916799997e-4,0,0.013634132,0.013634132,4.106458911825721,23.55149532482017,1.5067726347306457e-4
S01,scan6,1,129,0.04262742097899225,0.03802906294407351,0.028960372,0.03881854323428571,0.0312598819239,0,0.13490675,0.13490675,0.7650784881831693,-0.7963510169043815,0.0033482722935823717
S01,scan6,2,129,0.17057333724031007,0.10695322212747864,0.17571168,0.16795741903809525,0.079621935876,0,0.92490287,0.92490287,2.691963147176974,17.87424673118965,0.009416706135658433
S01,scan6,3,129,0.1643215260503876,0.165867146228917,0.13406762,0.14361348133333335,0.0982975482888,1.7763568e-15,1.4966465,1.4966464999999982,4.496942969181203,31.06960368587636,0.014603787922689473
S01,scan6,4,129,0.0015749847105426356,0.0035857060774396325,8.6543662e-4,0.0010484617431428572,8.300963091539999e-4,0,0.037078492,0.037078492,8.072600827438551,73.75944895161379,3.157038165699022e-4
S01,scan6,5,129,0.0010498199686046511,5.980002360184306e-4,0.0011176167,0.0010408483882857144,6.467067100200002e-4,0,0.0026780932,0.0026780932,0.12401439956742279,-0.5199228911065568,5.2650984978536416e-5
S01,scan6,6,129,0.006318089309488372,0.002920565697686585,0.0070344463,0.006588173933619048,0.001368372489959999,0,0.010186707,0.010186707,-0.993166516308065,-0.1369386237767234,2.571414715511682e-4
S01,scan7,1,129,0.06793351856542636,0.04466573193616974,0.073620252,0.06569466376666666,0.0313981010154,0,0.33435345,0.33435345,1.5563386833880324,8.110746031278643,0.003932598416489801
S01,scan7,2,129,0.05791965667100775,0.05188261885700321,0.046598171,0.05009633955428571,0.0438196188528,0,0.26213192,0.26213192,1.5915899719667022,2.977928627032729,0.0045680098795195375
S01,scan7,3,129,0.40929448141085273,0.14872248281336786,0.44514578,0.4134223062857143,0.17094607803000003,1.7763568e-15,0.81812167,0.8181216699999982,-0.2573515180218939,-0.08618262961463419,0.013094284478402675
S01,scan7,4,129,0.0036399773707054264,0.0027312310607393404,0.0036052394,0.003477560160666667,0.00339114771828,2.7755576e-17,0.011479378,0.011479377999999972,0.423571826822377,-0.8676527657373718,2.404714862812647e-4
S01,scan7,5,129,0.00199300852175969,0.0023796732431586257,8.9808898e-4,0.0015927454243809525,8.3027438424e-4,3.469447e-18,0.014495029,0.014495028999999996,2.029240307625916,5.304084495004124,2.0951854636978487e-4
S01,scan7,6,129,0.0046872172487596895,0.002043112579029352,0.0052984878,0.004790797697142857,0.0012989027465399987,9.6296497e-35,0.0085623937,0.0085623937,-0.6054544003727134,-0.6402673122869764,1.7988603219316757e-4
S01,scan8,1,129,0.10119367000620155,0.05362078851134423,0.092954368,0.09977984568571428,0.05894733833099999,0,0.21808157,0.21808157,0.24398167254109743,-0.7730634113525618,0.004721047184270763
S01,scan8,2,129,0.243475883048062,0.12363648345592489,0.24011355,0.2386594209142857,0.09916337482799996,0,0.68700298,0.68700298,0.39899966945613136,0.5397459865679686,0.010885585391368207
S01,scan8,3,129,0.41994729155968996,0.314327097342959,0.38192125,0.41333729776190475,0.45728491557,1.7763568e-15,0.977623,0.9776229999999982,0.14204203561765608,-1.5919634599118706,0.027674957773831083
S01,scan8,4,129,0.010342966056744186,0.005858991734528933,0.0096103217,0.010116763893333333,0.006446345986080001,0,0.02626609,0.02626609,0.2469303856253571,-0.3620467133788887,5.158554582820338e-4
S01,scan8,5,129,0.0012106195816193798,9.663908114366974e-4,8.4148283e-4,0.001114092056,7.536260250539999e-4,0,0.0035278989,0.0035278989,0.8229289436384644,-0.5780877724474887,8.508596657941952e-5
S01,scan8,6,129,0.004917273630852713,0.0022601805145571314,0.0059089311,0.005116054262857143,0.0020034541333800006,0,0.0089723197,0.0089723197,-0.6764203811223144,-0.839349387495953,1.9899779825013412e-4
S01,scan9,1,129,0.07629649757980853,0.1034095088973876,0.027688939,0.059893458918095235,0.029971895116379998,0,0.31630899,0.31630899,1.369683901066611,0.09207998897107883,0.009104699583139258
S01,scan9,2,129,0.7703036920232558,0.2748366436486401,0.85799063,0.8013191118095239,0.2477785020059999,0,1.1097611,1.1097611,-0.9436879201391611,-0.11124503410311215,0.024198017199193764
S01,scan9,3,129,1.2939392393023257,0.375149741175343,1.3653603,1.3230345417142857,0.44728618704,8.8817842e-16,2.0393958,2.039395799999999,-0.7936475196538955,0.44777157486860464,0.03303009296256539
S01,scan9,4,129,0.040184135935658914,0.013494597447775682,0.045490133,0.041723801323809526,0.010303773479999999,0,0.060636907,0.060636907,-0.9189902304702625,-0.15066887752683922,0.001188133055339355
S01,scan9,5,129,0.004980466593953488,0.0022993339114852187,0.0060223923,0.005194483136095238,0.0016887894815400006,0,0.0077355788,0.0077355788,-0.8533693585031841,-0.6045933041694345,2.0244506263124025e-4
S01,scan9,6,129,0.004390763409379845,0.0017059537771197631,0.0042404114,0.004450540173333333,0.00190747861542,0,0.01161934,0.01161934,0.07048834333282736,1.6781530190792147,1.5020085492147166e-4
S02,scan1,1,128,0.4006962622429687,0.15779661813856855,0.42417644,0.4177703031730769,0.14174306120100003,0,0.65204013,0.65204013,-0.8451212385721879,0.12223288178058045,0.013947382341760748
S02,scan1,2,128,0.89760223028125,0.752129335351714,0.565590475,0.8448963914423077,0.654010212597,0,2.2999677,2.2999677,0.5419850006292594,-1.278783480408334,0.06647946916956597
S02,scan1,3,128,0.680482817465625,0.5248662900967478,0.48943849500000003,0.6587485881153846,0.558510157044,0,1.6538318,1.6538318,0.35004737339300446,-1.477132098390633,0.0463920641179545
S02,scan1,4,128,0.006065590260554687,0.0035454795011139817,0.0058671059,0.0060179605798076925,0.004112214527819999,0,0.013135464,0.013135464,0.08511570801758023,-1.041244948315843,3.133790747244492e-4
S02,scan1,5,128,0.00993373339859375,0.007309238504800845,0.0077197438,0.009671568408653845,0.00793406555214,0,0.02235324,0.02235324,0.34073583729079615,-1.3881088539632174,6.460515140068123e-4
S02,scan1,6,128,0.007073546419164063,0.003846427551968055,0.0083063338,0.007275204351538462,0.00345344345682,0,0.013018688,0.013018688,-0.5527126428364041,-1.0420475240394074,3.3997937566742286e-4
S02,scan10,1,128,0.28758194819609373,0.1656626414835921,0.293101775,0.28724335471153845,0.23364542476800002,0,0.54754087,0.54754087,0.04765946650185946,-1.3834324877555846,0.01464264714779048
S02,scan10,2,128,0.2857841224453125,0.14844841718976684,0.34017288,0.29338977325,0.132412555317,0,0.52763099,0.52763099,-0.5190472654739552,-1.133375991962479,0.013121110306411722
S02,scan10,3,128,0.759346541734375,0.3295338558060642,0.9151574250000001,0.7804437733653846,0.2572557482249998,0,1.253922,1.253922,-0.5601311488067201,-1.1087934337839969,0.02912695300887724
S02,scan10,4,128,0.00944622816875,0.0044764472271882644,0.0118233685,0.00982473593173077,0.0031031759450999997,0,0.014686217,0.014686217,-0.6661384648173716,-1.098176366357689,3.956657737460674e-4
S02,scan10,5,128,0.0025713503690625,0.0012966883413671091,0.0028813188999999998,0.0025735001133653846,0.0014892909737999997,0,0.0048082459,0.0048082459,-0.11873294791931405,-1.2714896822951685,1.1461213990827745e-4
S02,scan10,6,128,0.003489410507921875,0.002511869242222418,0.00331467245,0.003450586257596154,0.0037464892061099997,0,0.0077979915,0.0077979915,0.07600014439886277,-1.5772512207889342,2.2201997182867326e-4
S02,scan11,1,128,0.1758801281625,0.17837693536121813,0.10030800749999999,0.15115219676923078,0.11435706555839999,0,0.61163591,0.61163591,1.096267121199052,-0.16010679025393104,0.015766442575148972
S02,scan11,2,128,0.7978913077242188,0.41275416600375997,0.7246381099999999,0.7890972422115384,0.40822175268,0,1.6327449,1.6327449,0.23873777741520436,-0.652990849899937,0.03648265871803207
S02,scan11,3,128,1.0827653818515626,0.3327529598865805,1.13607315,1.1197916599038462,0.3106620173159999,0,1.6216486,1.6216486,-1.0176797542966074,0.49573086794325505,0.029411484299462037
S02,scan11,4,128,0.0189102101671875,0.005236030008313341,0.019570073,0.019193834048076924,0.006055292000100001,0,0.028730805,0.028730805,-0.7317554859723994,0.8385608405975917,4.6280404067182727e-4
S02,scan11,5,128,0.00402729640859375,0.001978083765870285,0.00407244745,0.004037922081730769,0.0018988747911000004,0,0.0088923361,0.0088923361,-0.06080121826762026,-0.6011837072315349,1.7483955557523768e-4
S02,scan11,6,128,0.0026966648020859377,0.0014548128510265023,0.0024889164,0.002637235214326923,0.00149438170329,0,0.0062648969,0.0062648969,0.34604827399215893,-0.5394698027690525,1.285885040397718e-4
S02,scan12,1,128,0.12971728338671876,0.07451240485104367,0.120648495,0.12255220625961538,0.04979316325409999,0,0.32130316,0.32130316,0.8682495063901,0.3424456487786198,0.006586028344086297
S02,scan12,2,128,0.0471518929484375,0.048085979294440154,0.0381102785,0.03906554813846154,0.030319426489799992,0,0.31302688,0.31302688,2.764341277784996,10.267960472917558,0.004250240254886818
S02,scan12,3,128,0.6001006775703125,0.1258360734903233,0.615531815,0.6075850151923077,0.083089381452,0,1.1608006,1.1608006,-0.7806802256963521,8.334949207389746,0.011122442610362044
S02,scan12,4,128,0.00478958520296875,0.002473814789387501,0.00494527455,0.004916396259615385,0.0030868167143099996,0,0.0083990322,0.0083990322,-0.34448517411195584,-1.1400418188262214,2.186564016219341e-4
S02,scan12,5,128,0.00496207481640625,0.0029435121378453568,0.00390899795,0.004826989404807692,0.0036254154940499996,0,0.01090363,0.01090363,0.3331427849756736,-0.9114982820368152,2.601721741469204e-4
S02,scan12,6,128,0.003535245541109375,0.0032075795470177713,0.00205482245,0.0031307284627884614,0.002736805870302,0,0.011293868,0.011293868,0.7886183231113996,-0.40824139618440203,2.8351265611144255e-4
S02,scan2,1,128,0.3708238289609375,0.11726298395186603,0.37269934,0.3741955491346154,0.09616100604599997,0,0.64916981,0.64916981,-0.34824155714980753,0.47020303467711155,0.01036468139181672
S02,scan2,2,128,0.81872201195625,0.6806160841532325,0.709448845,0.7794214743365384,0.9246165892383,0,2.1734025,2.1734025,0.2773606715600593,-1.417540087225157,0.06015853106117307
S02,scan2,3,128,0.6381135749628907,0.3921391375102173,0.639831905,0.6373225914038462,0.4803594199739999,7.1054274e-15,1.4484311,1.448431099999993,0.0628033394145648,-1.1286614223532385,0.03466053041276483
S02,scan2,4,128,0.0038156514622109377,0.0026745663242124535,0.00351980295,0.0036349912507692306,0.003136030805879999,1.3877788e-17,0.0098473073,0.009847307299999986,0.47488758933028297,-0.8747203053858223,2.364004980729755e-4
S02,scan2,5,128,0.01178161497234375,0.006672880941772145,0.0112419985,0.011794844430769232,0.00828495894345,8.6736174e-19,0.023417476,0.023417476,0.046540160321538265,-1.2263023084113645,5.898049204971948e-4
S02,scan2,6,128,0.00881364722503125,0.005441479060718146,0.0093148802,0.008478933167307693,0.006437708729130001,1.2037062e-35,0.020602769,0.020602769,0.34791569956057594,-0.8623613372842658,4.8096334293980074e-4
S02,scan3,1,128,0.3087890339140625,0.15605922537804115,0.253283515,0.3011324795192308,0.146307645603,0,0.64554303,0.64554303,0.4100435899906923,-0.768528025853668,0.01379381706644158
S02,scan3,2,128,0.1641195268828125,0.07131763299550781,0.16205732,0.16279371785576924,0.073437536844,0,0.34665498,0.34665498,0.19942003924105708,-0.13043690956615617,0.00630364773866213
S02,scan3,3,128,0.36478110553125,0.18255968259028466,0.31357631,0.35384741403846154,0.17945671352700002,0,0.80978173,0.80978173,0.5249409999634621,-0.7505799804734847,0.016136148691356746
S02,scan3,4,128,0.001184271261828125,9.048538966229283e-4,0.0010926885,0.0010818429758653846,8.377520256e-4,0,0.0055365889,0.0055365889,1.4145621676245361,3.431320488778111,7.997854078564298e-5
S02,scan3,5,128,0.002242341188171875,0.001252353966751199,0.00225262095,0.002226223201826923,0.0015742991806499999,0,0.0050012407,0.0050012407,0.12405926081308194,-1.1337362226596144,1.106934977919556e-4
S02,scan3,6,128,0.0073587787109375,0.0015687961947640297,0.007524910750000001,0.007480872840384616,0.0013883540832000001,0,0.0098841032,0.0098841032,-1.288426800380258,3.5417276547203365,1.3866330345216213e-4
S02,scan4,1,128,0.6853128288414062,0.3607198008561977,0.6697653,0.6922500482692308,0.385621939731,0,1.3552085,1.3552085,-0.05263141503029463,-0.9529150379653184,0.0318834271617098
S02,scan4,2,128,1.4574992412382812,0.7622847694226877,1.5253450000000002,1.4951663951923078,0.999906115131,0,2.5051462,2.5051462,-0.30339843351215184,-1.1993501707826801,0.06737709120675078
S02,scan4,3,128,0.396658446334375,0.33575755279479547,0.23435885,0.3703551658076923,0.2846122527297,7.1054274e-15,1.0901257,1.0901256999999929,0.5478735480071701,-1.2074996835832863,0.029677055301975012
S02,scan4,4,128,0.006546322948984375,0.004463512537752916,0.0065950743999999995,0.006217649971153846,0.00561249512586,1.3877788e-17,0.016935429,0.016935428999999984,0.42736708359699427,-0.8075286592418212,3.945224979195328e-4
S02,scan4,5,128,0.0041423079941953125,0.0030456704193781445,0.0038178094000000003,0.0036430155009615386,0.0019407954543599999,4.3368087e-19,0.015203593,0.015203593,1.7449614126287942,3.042212952494247,2.6920177585019523e-4
S02,scan4,6,128,0.002798302659296875,0.002276627113634987,0.00204459055,0.0025524920455769233,0.0023270638521689997,6.0185311e-36,0.0088787809,0.0088787809,0.7420322700298213,-0.4932906829262542,2.01227308785557e-4
S02,scan5,1,128,0.0830950730590625,0.06477419486670823,0.06390907100000001,0.07744943632692308,0.0622741140777,0,0.28691491,0.28691491,0.7716397922938871,-0.3885658663337206,0.00572528405451853
S02,scan5,2,128,0.2475722152976563,0.1446008608430611,0.272906665,0.2447997663653846,0.184281649902,7.1054274e-15,0.60654461,0.6065446099999929,0.07577637101962578,-1.109850714104785,0.0127810311584426
S02,scan5,3,128,0.780312965328125,0.26982611148216473,0.8109114500000001,0.8010621665384615,0.27532828640100004,0,1.3170915,1.3170915,-0.70330367045008,0.058913018661497674,0.023849484146279503
S02,scan5,4,128,0.004311942920536719,0.0024223324322660855,0.004106231300000001,0.004307257545384615,0.00299006297961,2.7755576e-17,0.0090602349,0.009060234899999972,0.027912991088040677,-1.0702405546243985,2.1410596114293152e-4
S02,scan5,5,128,0.0021720880926953123,0.0012793114228102276,0.0021093253999999997,0.0021319351994230767,0.00145574255274,1.7347235e-18,0.0048700906,0.004870090599999998,0.23766235997081192,-0.8801320597937692,1.1307622278981528e-4
S02,scan5,6,128,0.002770324276453125,0.001843734875122368,0.0022471331,0.002617226500096154,0.00181016156685,3.469447e-18,0.0069915321,0.006991532099999997,0.6112512476914049,-0.620194084639274,1.6296467911364486e-4
S02,scan6,1,128,0.30679490572109375,0.26714218370924164,0.202496125,0.28438305183653845,0.2557502924634,0,0.87128555,0.87128555,0.6084794995722919,-1.0551347534212052,0.0236122562052234
S02,scan6,2,128,0.8326148633984375,0.336572002866923,0.9157567200000001,0.8617002200961539,0.3847097626679999,0,1.4259699,1.4259699,-0.5879815832397296,-0.4289645714653676,0.02974904319809242
S02,scan6,3,128,0.5386470342867188,0.34885575256473206,0.516950205,0.5208051600961539,0.33418402229099997,0,1.3154379,1.3154379,0.4244236035225805,-0.8429326399058903,0.030834783536807294
S02,scan6,4,128,0.006691800280679687,0.004605236658680007,0.00589793965,0.006464857101923077,0.005664772639679999,0,0.016359547,0.016359547,0.34680155089279713,-1.1045218377962895,4.070492587901888e-4
S02,scan6,5,128,0.018821594742578125,0.007926995860960472,0.0190049845,0.019412487965384615,0.007448994562799997,0,0.031880948,0.031880948,-0.5864378190389635,-0.21980081424468212,7.006540659653556e-4
S02,scan6,6,128,0.006113892096148437,0.004137119192410603,0.00593250135,0.006027037314038462,0.0057551178358799995,0,0.013949326,0.013949326,0.12119999785791284,-1.3609179938168416,3.656731294413188e-4
S02,scan7,1,128,0.23332452951171875,0.09481795436189468,0.22979028,0.2315909768269231,0.10359869874899995,0,0.43406738,0.43406738,0.05564480049076047,-0.5977766942528926,0.008380802313441538
S02,scan7,2,128,0.1311092809265625,0.11467884901791375,0.097875798,0.11763098930769231,0.10720078590269999,0,0.55947036000000006,0.55947036000000006,1.0732527165964165,0.8718859739802407,0.010136273974904382
S02,scan7,3,128,0.8872754280210937,0.5887437393643656,0.865760885,0.8726667831730769,0.7224508388789999,0,1.8905181,1.8905181,0.09946733859801817,-1.3234361350237305,0.052038086310708526
S02,scan7,4,128,0.006403693735179687,0.006501861791462294,0.00205236965,0.005755994855576923,0.002690988963894,0,0.018956403,0.018956403,0.6731260149777772,-1.1408678560900456,5.746888203850877e-4
S02,scan7,5,128,0.0037495304120156252,0.00183891772999634,0.0037233759999999996,0.0038072498090384616,0.00185470769232,0,0.0070474413,0.0070474413,-0.19659414268494133,-0.7674524424388576,1.6253889961557308e-4
