subject,scan,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
S01,scan12,6,128,-3.63165484375e-5,0.0016225466174899766,-3.835259999999995e-5,-1.9219646250000003e-5,3.8557955961e-4,-0.0101317532,0.0117877438,0.021919497,1.004563281966467,31.5462325362881,1.434142145023072e-4
S01,scan13,1,128,-4.4793807812499995e-4,0.018975587433990235,0.00168872955,7.181463015384618e-4,0.013379020873469994,-0.11926309269999999,0.044255512999999996,0.16351860569999999,-2.2729660751805767,12.11761318101502,0.0016772208189465916
S01,scan13,2,128,9.022761718749998e-4,0.06826782287597151,0.003492892999999996,0.002718600855769231,0.0450343211871,-0.48321712000000006,0.175013896,0.658231016,-2.5626941057817083,18.44951995213558,0.006034080061555196
S01,scan13,3,128,0.0021423644531249862,0.13012181470567616,0.0021644385000000165,-7.033387692307829e-4,0.04307853605370002,-0.44280009,1.02981678,1.47261687,3.482082503701793,29.962640563910888,0.011501252194835379
S01,scan13,4,128,-1.3182840624999784e-5,0.003722492572683358,-6.201044999999987e-5,-1.0083742307692283e-4,0.00112660601991,-0.0128609108,0.0313766407,0.0442375515,4.460457708203099,38.82499149493861,3.2902496763261994e-4
S01,scan13,5,128,9.746941406250027e-6,3.432757168033359e-4,4.2865000000013014e-7,7.266204326923104e-6,2.2860904739399753e-4,-0.00115062394,0.0016718747,0.00282249864,0.516539224142327,4.448866423116421,3.034157339603896e-5
S01,scan13,6,128,5.572672265624998e-6,4.999863071403662e-4,-9.027065000000005e-6,-2.3701432307692305e-5,2.4516331421399983e-4,-0.0013401380300000001,0.00245988261,0.0038000206400000004,1.3478310445344182,6.324425817080662,4.419296353492161e-5
S01,scan2,1,128,2.3740204687500014e-4,0.01826762911853126,-9.53148e-4,1.5062778749999996e-4,0.0119611935177,-0.091420097,0.11124145300000002,0.20266155000000002,0.7165670483672395,13.691539769200993,0.001614645553239286
S01,scan2,2,128,9.607775781249999e-4,0.06911575111832281,8.421109999999996e-4,0.0022285808471153848,0.04301348771999999,-0.3366076878,0.356713459,0.6933211468,-0.13997502700594935,8.884978839633087,0.006109027037820971
S01,scan2,3,128,0.0010533509375000413,0.07074250884851054,-0.004356485000000007,-6.227962326922565e-4,0.03512023488414,-0.409028035,0.465978089,0.875006124,0.7392844045004825,21.376320762504236,0.006252813465616392
S01,scan2,4,128,-4.668913984377253e-7,0.0019102971260952241,-6.630334999999999e-5,-2.0424936153846428e-5,6.287746630199999e-4,-0.0126406365,0.0142763645,0.026917001,1.082503400889354,36.834449492899246,1.6884800649288827e-4
S01,scan2,5,128,-1.1705987500000027e-5,3.4657836820862277e-4,4.5473299999999645e-6,-2.629391826923108e-6,1.8426928501799993e-4,-0.00190886355,0.001193316455,0.003102180005,-1.2662968051247818,9.115402378426769,3.0633489296610664e-5
S01,scan2,6,128,-1.332990703125e-5,3.9861839480556877e-4,5.122499999999719e-6,-1.732806442307697e-6,2.2534393224e-4,-0.00208374852,0.00162732511,0.0037110736299999997,-0.818452661941144,7.663548682504846,3.523322125908926e-5
S01,scan3,1,128,-3.6640878125e-4,0.01887771237931946,8.280586499999988e-4,-5.521884872403844e-4,0.014565206731110005,-0.065022799,0.06011210299999999,0.125134902,0.09454841917548266,2.549014845362147,0.001668569804588253
S01,scan3,2,128,0.0017498461718750001,0.06642950728032668,-0.0031594229999999997,-6.611594326923076e-4,0.0517050901143,-0.180734789,0.34544616,0.526180949,1.0339167753847802,5.15863957087446,0.0058715943836000145
S01,scan3,3,128,-0.0017002264843749713,0.08450447191464847,0.0024103094999999956,0.0035478988173076923,0.034562944966199986,-0.6000861,0.233086184,0.833172284,-3.1175305050917963,20.159945887155853,0.00746921064142951
S01,scan3,4,128,-5.447280859375022e-5,0.0019212925652840693,2.8686400000000126e-5,2.8150197596153584e-5,7.555735091100003e-4,-0.010962257100000001,0.0065201311,0.0174823882,-1.5325095660511714,10.302867501562476,1.6981987519445788e-4
S01,scan3,5,128,-1.3225087500000026e-5,5.527837934842866e-4,-2.4279450000000142e-6,1.8515643346153814e-5,2.6064961755209996e-4,-0.00284705298,0.00139943068,0.00424648366,-1.5925306840044609,7.238495565759099,4.885964611284538e-5
S01,scan3,6,128,-2.40451796875e-5,4.1406677177758513e-4,-1.542581500000033e-5,-1.9173409490384615e-5,2.462326691159998e-4,-0.0017255806200000001,0.00196333072,0.00368891134,-0.10741259513431081,7.234158518328556,3.6598677773494126e-5
S01,scan4,1,128,8.821468749999989e-5,0.018759221542787193,-9.298740000000007e-4,-0.0010644116429903846,0.0119089007331,-0.08554725530000001,0.111317655,0.19686491030000003,1.3152938909550278,11.930028325552552,0.0016580965953356989
S01,scan4,2,128,3.4208599218750035e-4,0.06358942727643817,0.005999498500000006,0.0017679612933653847,0.050152352756099985,-0.37132791899999995,0.280461851,0.6517897699999999,-0.9374599273592412,10.011945290445098,0.005620564404867279
S01,scan4,3,128,0.006061246953125014,0.06777132056185052,0.00599653,0.006353206923076925,0.03990006478500006,-0.39944132,0.45572532,0.85516664,0.5727179684234666,22.735420022003602,0.005990195042406475
S01,scan4,4,128,8.859325781250001e-5,0.0019454992421607683,7.296920000000027e-5,8.033700605769231e-5,4.896169374599997e-4,-0.013172572200000001,0.015683811500000002,0.028856383700000002,1.5378764019916933,46.20405931717034,1.7195946336564605e-4
S01,scan4,5,128,-1.525864453125e-5,2.75274877937629e-4,-7.679465000000004e-6,-1.3855418365384597e-6,1.7738019138000002e-4,-0.00182641507,0.00102716299,0.00285357806,-1.9795721214803543,14.450072368628966,2.4331091609999576e-5
S01,scan4,6,128,-4.033864765625e-5,4.0389354561406554e-4,-2.1201562500000045e-5,-2.5157490913461527e-5,2.4435421862249994e-4,-0.00275160658,0.0010510596,0.00380266618,-2.1820808851956244,14.884203468639363,3.5699483122647985e-5
S01,scan5,1,128,-9.016141406250002e-4,0.02082845167016888,-9.262151999999985e-4,-4.3944728552499973e-4,0.013675068665370004,-0.118093452,0.08821262599999999,0.206306078,-0.9203002538182153,9.202504199534781,0.0018409924271990856
S01,scan5,2,128,0.0011198121874999999,0.0449526676755701,0.0038116800000000083,2.453415923076919e-4,0.04611572992362,-0.141926352,0.164820833,0.306747185,0.24407411635973145,1.207618047888423,0.003973292018227616
S01,scan5,3,128,9.436150781249859e-4,0.07745255446276024,0.002608999500000004,0.002973267282692308,0.03907419579840002,-0.43125836,0.27503195859999996,0.7062903186,-1.049220285796166,9.63871768266613,0.0068459033101047695
S01,scan5,4,128,1.192607734375001e-6,0.0012431450704773247,4.113228000000033e-5,3.355624326923076e-5,4.5747310940099994e-4,-0.00639419718,0.0088555134,0.01524971058,1.3508417674402002,24.313986553326817,1.0987953866664309e-4
S01,scan5,5,128,-1.8318019531250055e-6,9.022520316542042e-4,3.293900000000006e-5,3.216400673076923e-5,2.8903836303299996e-4,-0.00719284356,0.0046151488,0.01180799236,-3.0923554193224434,35.106315537795034,7.974856624025341e-5
S01,scan5,6,128,1.8368232812499996e-5,0.0012057552001742097,-2.0801829999999997e-5,-2.5954604951923078e-5,2.2340885754599992e-4,-0.0046794638,0.0113627287,0.0160421925,5.9461882654407185,60.76929917998336,1.0657470981176583e-4
S01,scan6,1,128,-5.946836406249998e-4,0.023320985470008777,-3.131254999999989e-4,-8.131740682692306e-4,0.022569773990399996,-0.06032784,0.07318034,0.13350818,0.19553239446379356,0.7112406845736481,0.0020613033712245186
S01,scan6,2,128,0.007225803671875,0.07182591964379406,0.005712185000000022,0.0039915632125,0.046592986721400026,-0.329392377,0.39665918,0.726051557,0.7816741891432976,10.119299175040926,0.006348574355635853
S01,scan6,3,128,-0.011692550781250012,0.1323069272058212,0.004638795000000001,0.0035982296125,0.045015837612900005,-1.09214931,0.16199699,1.2541463,-5.509069830820657,38.89321324736846,0.011694390678148885
S01,scan6,4,128,-2.8967571875e-4,0.0026796681798516254,1.9012756000000004e-4,2.3314160875000005e-5,8.038165050930001e-4,-0.020743499999999998,0.004453091422,0.025196591421999998,-5.809519679661703,39.6308212563876,2.3685144266286215e-4
S01,scan6,5,128,-2.1124099218749996e-6,4.3123741676281296e-4,1.2053630000000086e-5,6.131406634615386e-6,3.6227486672999994e-4,-0.00176274707,0.00122130095,0.00298404802,-0.6386505820531273,3.133003652896485,3.8116362711794294e-5
S01,scan6,6,128,-4.101304921875e-5,5.003974052023329e-4,-3.356054000000036e-5,-5.640188086538462e-5,3.420901350509993e-4,-0.0014560067,0.0028589189,0.0043149256,1.662754934536974,9.72958383272988,4.422929981334027e-5
S01,scan7,1,128,-6.316737968749997e-4,0.04481958036628941,-0.0011022033000000022,-5.455463159615387e-4,0.01723650196338,-0.23199757,0.29920171,0.53119928,0.8421085433902713,20.313355803462397,0.003961528650867336
S01,scan7,2,128,-2.7157530468750025e-4,0.055999540567327526,-1.0539600000000066e-4,-0.0017512309682692307,0.03795722868,-0.180169126,0.209276212,0.38944533800000003,0.3941516778379752,2.8814008771428012,0.0049497068598110565
S01,scan7,3,128,0.004218621015625014,0.11109449159987107,0.0060853100000000104,0.005922701346153845,0.05467146062700005,-0.523693132,0.4781055900000018,1.0017987220000018,-0.39903682373514504,7.385636509260976,0.009819458545342597
S01,scan7,4,128,3.075100624999977e-5,0.001907343845065868,2.1892499000000012e-4,1.3061990898076924e-4,6.187243251840002e-4,-0.008436033400000001,0.0069914133,0.0154274467,-1.063365956024127,7.132069850913338,1.6858697086256236e-4
S01,scan7,5,128,-3.0067570312500027e-5,0.0015748707532448648,3.7734275e-5,5.940528173076893e-6,3.76590615114e-4,-0.0126402431,0.0081496287,0.020789871799999998,-2.8650079659780188,36.08876951611635,1.3920022363897623e-4
S01,scan7,6,128,-1.6216579687500003e-5,0.001600753404625805,-5.163634999999988e-5,-5.153520115384616e-5,2.285766674099997e-4,-0.004804407700000001,0.0163634065,0.021167814200000003,8.047067451577291,83.48378435304178,1.41487948427295e-4
S01,scan8,1,128,-4.418232578125001e-4,0.037120397471635654,-0.0013834200000000033,-0.001211841965384615,0.0207142378212,-0.15434646900000001,0.135352309,0.289698778,-0.02335558300190439,5.010017188678072,0.0032810105965666927
S01,scan8,2,128,0.00344050109375,0.06674610491060655,-0.0031732250000000017,-0.0018163952423076927,0.049400513693999996,-0.13931021,0.29562268,0.43493289,1.167999214200062,2.990876228713561,0.005899577925009826
S01,scan8,3,128,-0.006767070390624986,0.1012380716699426,2.2182499999998107e-4,2.184453826923082e-4,0.06463226424899997,-0.49209524000000004,0.37007663999999996,0.86217188,-1.5097998990287564,8.091954787004328,0.008948265874008264
S01,scan8,4,128,-1.5610853125e-4,0.0023519851077066787,1.275187999999997e-4,1.1700648461538464e-4,7.729048807199999e-4,-0.0129979398,0.0074006261,0.0203985659,-2.835501937828957,13.746559794136335,2.0788807736364559e-4
S01,scan8,5,128,6.582442187499998e-7,4.754037285529198e-4,2.2102224999999995e-5,7.913145770192309e-6,2.94727640382e-4,-0.00187599373,0.00162200071,0.00349799444,-0.34716462909821866,3.2161648402998884,4.202015003264228e-5
S01,scan8,6,128,-5.2326685937500004e-5,6.006606709308539e-4,-4.9778199999999957e-5,-4.597990798076924e-5,2.7931346331000007e-4,-0.0027338012,0.0022913909,0.0050251921,-0.2855176961638805,6.836487865112613,5.309140420090851e-5
S01,scan9,1,128,-0.001922701640625,0.03231435633139594,-0.0026358259999999974,-0.0011882404863971152,0.015161999414099998,-0.255580844,0.096696673,0.352277517,-3.3742852094513593,28.905183546721123,0.0028562125614510644
S01,scan9,2,128,0.006837263671875,0.0682350674486583,0.008955615,0.0042228554519230755,0.051251502728999955,-0.25685826000000006,0.2663042200000001,0.5231624800000001,0.335512622749286,3.420952062729155,0.006031184863458466
S01,scan9,3,128,-0.011389152343750007,0.10733699845027615,-0.005659549999999847,-0.004394407499999997,0.06784534755599994,-0.5848281000000001,0.2899527000000002,0.8747808000000002,-1.9983987302924278,9.579333004898823,0.009487339934550025
S01,scan9,4,128,-3.591361171875e-4,0.0025152109757669698,-1.6663000000000094e-4,-1.679177211538462e-4,9.871699361999984e-4,-0.014300394999999994,0.007199866000000003,0.021500260999999996,-2.413096434316134,12.96680223254596,2.2231534213495717e-4
S01,scan9,5,128,7.372383203125006e-6,0.0010563905820800616,8.034120000000033e-5,8.435444519230767e-5,2.8459352823300045e-4,-0.008492719,0.0026659119000000003,0.011158630899999999,-4.9323582510428325,35.7185608530252,9.337261802130195e-5
S01,scan9,6,128,2.6876306250000008e-5,0.001410510619774149,-5.754624999999977e-5,-5.4930377692307684e-5,2.791028599800003e-4,-0.004535857600000001,0.013114117500000001,0.017649975100000003,6.2993692387337825,57.06171351955992,1.2467270302224257e-4
S02,scan1,1,127,0.002970411811023622,0.05327208742185961,-0.0034480000000000066,0.0035470986407766976,0.05936767767000003,-0.12162553000000004,0.12723125000000002,0.24885678000000006,-0.03030378437571496,-0.4187149866296873,0.004727133354397141
S02,scan1,2,127,-0.012558988976377953,0.16098782295617525,-0.015823659999999906,-0.021309694669902915,0.11871837957000014,-0.41706730000000003,1.1236401999999999,1.5407075,2.8565493353740643,18.338711856142083,0.0142853592636891
S02,scan1,3,127,0.009207597637795275,0.17630383266819746,0.002332900000000082,0.0013554451747572799,0.16334797542,-0.42238012,0.6852689200000001,1.10764904,0.5858255764932548,1.1384992222861845,0.015644435355313433
S02,scan1,4,127,1.047450393700787e-5,0.0017043004648892189,-1.0665099999999927e-4,-8.751928310679612e-5,0.0012586004894400004,-0.0058049129000000005,0.00655025246,0.01235516536,0.6057875986247303,2.234285882293751,1.5123221115203572e-4
S02,scan1,5,127,-1.445728661417323e-4,9.078557794424391e-4,-1.0774250000000025e-4,-1.7051107126213588e-4,8.019773323799997e-4,-0.0027167679999999996,0.0033123000000000007,0.006029068,0.40459818595469804,1.1166803378837464,8.055917354992881e-5
S02,scan1,6,127,-6.380013622047243e-5,0.001007755782950428,-1.3639299999999984e-4,-8.741867281553401e-5,7.53787050239999e-4,-0.0032558972,0.0034052885,0.0066611857,0.24400085945984593,0.8280648598623741,8.942386539027946e-5
S02,scan10,1,127,-0.003919033228346457,0.023745020366327897,-0.005965730000000002,-0.004897097116504856,0.01759567471199997,-0.07026443999999998,0.091388883,0.161653323,0.8450682943237373,3.133945065219346,0.0021070298388279254
S02,scan10,2,127,-0.003787974409448819,0.07116601080673428,0.0034958999999999962,-0.0018901696766990292,0.08161066586400001,-0.20860942999999998,0.148272074,0.35688150399999996,-0.2267561321295909,-0.567914845123469,0.006314962293853316
S02,scan10,3,127,0.00779572842519685,0.08802426481170307,0.012208699999999961,0.011512981320388348,0.06309574950000003,-0.2938782299999999,0.30720367,0.6010818999999998,-0.32349758676929974,2.4357392204164867,0.00781089043672325
S02,scan10,4,127,-6.964452283464567e-5,9.853527685552543e-4,-3.280999999999944e-5,-8.506208640776696e-5,6.727579193999996e-4,-0.0042839399,0.0037839716,0.0080679115,-0.08893542329218118,4.975618175583558,8.743591932486944e-5
S02,scan10,5,127,7.499679842519686e-6,3.3456865287656736e-4,3.547530000000019e-5,1.2642577572815548e-5,2.6387362243200034e-4,-0.0011377927,0.0015502599300000002,0.00268805263,0.2349281599320104,3.3674272782708066,2.9688167197660225e-5
S02,scan10,6,127,-4.7453577952755906e-5,3.845049162825215e-4,-8.46155999999999e-5,-5.962114421359223e-5,2.328724267800002e-4,-0.001304522,0.0015795143000000003,0.0028840363,0.5945768572045573,3.799867033433162,3.4119294036579335e-5
S02,scan11,1,127,0.0019309689763779526,0.0496128925303695,0.003091764000000004,0.0030342847378640766,0.05439476891939999,-0.16396567000000006,0.117233318,0.2811989880000001,-0.3159621922200192,0.34061795377493986,0.004402432313778546
S02,scan11,2,127,-0.003903839448818897,0.13142836067933786,-0.02806483999999998,-0.015999417475728157,0.09627279408599998,-0.30265319999999996,0.5436122700000001,0.8462654700000001,1.1032169460153378,2.258772827779584,0.011662381137069928
S02,scan11,3,127,-0.010819253543307088,0.10590192641238452,7.309999999998151e-4,-0.004722771330097092,0.07816089287999943,-0.56298291,0.3203089000000001,0.8832918100000001,-1.3971632861462175,6.2280399279390295,0.009397276376173568
S02,scan11,4,127,1.6370155118110237e-4,0.001783022106064404,2.9332999999999443e-5,9.725241456310673e-5,0.001600571964600002,-0.005018412999999999,0.004813445999999999,0.009831858999999998,0.2331154159728176,0.30705434893883465,1.5821762722490775e-4
S02,scan11,5,127,3.737324251968504e-5,6.711425888329744e-4,1.1797179000000001e-4,3.7779655825242724e-5,6.774201181859998e-4,-0.001815934,0.0016665297000000006,0.0034824637000000006,-0.07048253935070421,-0.22491685987902743,5.955427449473222e-5
S02,scan11,6,127,-1.1483218110236225e-5,8.195279320905095e-4,-1.3806700000000127e-5,-1.4917553398058295e-7,7.653301290599997e-4,-0.00264290585,0.00188913742,0.00453204327,-0.24364985161562083,0.3767969474390398,7.272134451888405e-5
S02,scan12,1,127,-0.002304093779527559,0.024287218470569673,-7.809599999999972e-4,-0.0019432000679611644,0.020118377916000015,-0.11447565900000001,0.10055165099999999,0.21502731,-0.2461306287218058,4.655286291495905,0.002155142140547127
S02,scan12,2,127,-5.723744488188975e-4,0.0740611751334405,-0.0028946579,3.9959046601941566e-5,0.07883645602686,-0.24361624499999998,0.21924310200000002,0.462859347,-0.22814817651259692,0.7099719467521615,0.006571866584966525
S02,scan12,3,127,0.005103607874015747,0.13893053215854603,0.0035526999999999642,0.003787065524271845,0.07598160431399999,-0.50131331,1.0839079809999999,1.5852212909999999,3.0790736231476887,28.59856424396551,0.012328091206753057
S02,scan12,4,127,1.5287871653543304e-5,9.634226719433575e-4,1.0921080000000048e-4,1.1007609291262136e-4,6.5495441382e-4,-0.0050471686,0.002545650499999999,0.0075928190999999985,-1.589258488109594,6.2618064781064575,8.548993792680035e-5
S02,scan12,5,127,-7.473034251968504e-5,3.9513319980199145e-4,-8.578370000000054e-5,-8.777847009708738e-5,3.163607462400012e-4,-0.0012413482999999994,0.00121883722,0.0024601855199999994,0.44615934026462334,1.5614901222542192,3.50624016930715e-5
S02,scan12,6,127,-8.101683464566928e-5,4.1113499899768596e-4,-1.0049800000000095e-4,-8.137554776699028e-5,3.437081928000011e-4,-0.0016715074799999998,0.0014175337000000001,0.00308904118,-0.13531954712380886,2.7396474720690076,3.648233176093841e-5
S02,scan2,1,127,0.001634824409448819,0.05295679061603174,4.248700000000216e-4,0.001812957407766991,0.049416140298000046,-0.16499955000000002,0.13532449000000002,0.30032404,-0.12273611523933596,0.5689284673380226,0.004699155287092194
S02,scan2,2,127,-0.006939380472440946,0.11407048666692109,-0.007136719999999985,-0.010427525078640774,0.07930477808400004,-0.4832503969,0.38059788000000006,0.8638482769,0.29271205050778387,3.7992534540579737,0.010122118887615645
S02,scan2,3,127,0.008473163779527615,0.1816684703158628,0.021012250000000066,0.013213723311165047,0.09622288976999988,-0.9152236400000001,1.060067600000007,1.9752912400000073,0.2465412447096699,12.583823915917742,0.01612046996904489
S02,scan2,4,127,5.131154881889875e-6,0.0016019575073691384,-3.0946000000001313e-6,-1.1841358116504718e-5,0.001249542544739999,-0.00355911581,0.0052652995999999995,0.00882441541,0.18261313231749307,0.3272508674901631,1.4215074219720171e-4
S02,scan2,5,127,-1.3797926771653542e-4,9.683863607726595e-4,-1.1251610000000047e-4,-1.5641065796116505e-4,9.230763969000002e-4,-0.002348290999999999,0.0030383169999999987,0.005386607999999998,0.2590255846636067,0.5246728251867125,8.593039408614006e-5
S02,scan2,6,127,-1.253052125984252e-4,9.775333478720483e-4,-1.196286000000003e-4,-1.4267339930097088e-4,7.675440956399998e-4,-0.0024437060000000004,0.0023435920000000002,0.004787298000000001,0.13380002254720122,0.10991285829140685,8.674205794055885e-5
S02,scan3,1,127,0.003920146220472441,0.020091770938280556,0.0049546300000000015,0.004139721757281553,0.01686736228799999,-0.05894335000000006,0.078217176,0.13716052600000006,-0.043390456385524405,1.748386488259551,0.0017828563727780753
S02,scan3,2,127,-0.002043072992125984,0.08414667587550019,7.089299999999965e-4,-0.0027262373592233016,0.08055277145999999,-0.248325807,0.243319977,0.49164578400000003,0.010260552098750776,0.729893891817964,0.0074668100583852965
S02,scan3,3,127,0.003964315118110236,0.11184079058962951,0.007003110000000035,0.0018769741941747566,0.08329019962199988,-0.36899376,0.6463534,1.01534716,1.276967872717042,9.087369985344637,0.009924265354795219
S02,scan3,4,127,-1.3978524409448822e-5,8.914362057187425e-4,-3.8857929999999995e-5,1.4399367961164237e-7,5.917036288379999e-4,-0.0037195467000000005,0.0022464406000000004,0.005965987300000001,-0.6749114704047726,3.4262088297215474,7.910217198737282e-5
S02,scan3,5,127,1.3827695275590583e-6,3.8244521029804566e-4,-3.585899999999833e-6,-1.980306543689321e-5,2.841230918400003e-4,-0.0010272005299999999,0.0019927304400000003,0.00301993097,1.2770072190767932,5.35801312239283,3.393652468529854e-5
S02,scan3,6,127,4.717735118110236e-5,4.113180796008989e-4,3.52827e-5,4.238761262135922e-5,3.343193317800021e-4,-0.0010015839000000002,0.0018495493,0.0028511332,0.6649349496478583,3.1141638733298374,3.649857753743929e-5
S02,scan4,1,127,0.0015664899212598426,0.08547668202719505,0.008878800000000187,0.006641683495145631,0.06572417690999974,-0.27712673,0.17911185000000007,0.45623858000000006,-0.7357125352800282,1.2150580833508409,0.007584829020012287
S02,scan4,2,127,-0.012841870866141733,0.14424392167987038,-0.01608710000000002,-0.01892680239320388,0.10653518820000009,-0.46160899999999994,0.45283019999999996,0.9144391999999999,0.46589642350331517,1.7267104955281525,0.012799578284634109
S02,scan4,3,127,0.0012349763779528128,0.15407434503024003,-0.005779710000000007,-0.0011429839029125533,0.10294867501799998,-0.55390643,0.50725816,1.06116459,0.0034619348255416913,2.6006655353800756,0.013671887299660776
S02,scan4,4,127,8.25338346456694e-5,0.0015063291695778067,1.0840710000000007e-4,6.806277009708736e-5,0.0011257359561000011,-0.0046351815,0.0065240946000000005,0.0111592761,0.35754584043304405,2.610646706444954,1.336650993948236e-4
S02,scan4,5,127,-7.503056614173228e-5,8.546801039582389e-4,-4.7578300000000046e-5,-1.0034719961165048e-4,6.976999957200009e-4,-0.0021640522999999997,0.002686984600000001,0.004851036900000001,0.3442950537735667,0.5636002492170831,7.584059537157842e-5
S02,scan4,6,127,-5.523997322834646e-5,8.853718368216197e-4,-8.08025e-5,-5.3319240407767e-5,8.373937108319998e-4,-0.0025944466,0.0027348985,0.0053293451000000006,-0.10112436188828056,0.6252201821222267,7.856404626573656e-5
